epoch,accuracy,f1,loss,precision,recall,val_accuracy,val_f1,val_loss,val_precision,val_recall
0,0.7566326260566711,0.7436860799789429,0.5129408836364746,0.7854710817337036,0.7061224579811096,0.7404761910438538,0.7858545780181885,0.48843422532081604,0.6688963174819946,0.9523809552192688
1,0.8367347121238708,0.8264641165733337,0.366410493850708,0.8819444179534912,0.777550995349884,0.811904788017273,0.773638904094696,0.4149247705936432,0.971222996711731,0.6428571343421936
2,0.8377550840377808,0.8290321826934814,0.38074541091918945,0.8761363625526428,0.7867347002029419,0.8523809313774109,0.84343421459198,0.32432374358177185,0.897849440574646,0.7952380776405334
3,0.8556122183799744,0.8476036190986633,0.3299546539783478,0.8973774313926697,0.8030612468719482,0.8476190567016602,0.8251365423202515,0.3402847349643707,0.9679487347602844,0.7190476059913635
4,0.8683673739433289,0.8594771027565002,0.307468444108963,0.9217289686203003,0.8051020503044128,0.8380952477455139,0.8111110925674438,0.36119091510772705,0.9733333587646484,0.6952381134033203
5,0.8663265109062195,0.8594420552253723,0.31090599298477173,0.9061086177825928,0.8173469305038452,0.8380952477455139,0.8100558519363403,0.37858620285987854,0.9797297120094299,0.6904761791229248
6,0.8704081773757935,0.861504852771759,0.29126930236816406,0.9250585436820984,0.8061224222183228,0.8738095164299011,0.8710461854934692,0.31103670597076416,0.8905472755432129,0.8523809313774109
7,0.8729591965675354,0.8663446307182312,0.2956975996494293,0.9139297604560852,0.8234694004058838,0.8523809313774109,0.8324323296546936,0.333475798368454,0.9624999761581421,0.7333333492279053
8,0.8709183931350708,0.8660666346549988,0.30563443899154663,0.8998900055885315,0.8346938490867615,0.8452380895614624,0.8199445605278015,0.38932716846466064,0.9801324605941772,0.7047619223594666
9,0.8688775300979614,0.8627868890762329,0.3029852509498596,0.9048152565956116,0.8244897723197937,0.8761904835700989,0.876777172088623,0.32166755199432373,0.8726415038108826,0.8809523582458496
10,0.886734664440155,0.8809012770652771,0.280866414308548,0.9287330508232117,0.8377550840377808,0.8619047403335571,0.8549999594688416,0.2989029586315155,0.8999999761581421,0.8142856955528259
11,0.8877550959587097,0.8814653754234314,0.2763814628124237,0.9337899684906006,0.8346938490867615,0.8619047403335571,0.8473683595657349,0.31179937720298767,0.9470587968826294,0.7666666507720947
12,0.8903061151504517,0.8835949897766113,0.26252952218055725,0.9411764740943909,0.8326530456542969,0.8595238327980042,0.8467531800270081,0.30333688855171204,0.9314285516738892,0.776190459728241
13,0.8765305876731873,0.870726466178894,0.27934443950653076,0.9136771559715271,0.831632673740387,0.8404762148857117,0.813370406627655,0.4328882098197937,0.9798657894134521,0.6952381134033203
14,0.875,0.8684916496276855,0.2954239547252655,0.9161947965621948,0.8255102038383484,0.8404762148857117,0.813370406627655,0.4258248805999756,0.9798657894134521,0.6952381134033203
15,0.8811224699020386,0.8754675984382629,0.2792653739452362,0.9191918969154358,0.8357142806053162,0.8571428656578064,0.8404254913330078,0.3381913900375366,0.9518072009086609,0.7523809671401978
16,0.8790816068649292,0.8719609975814819,0.2847440242767334,0.9265212416648865,0.8234694004058838,0.8642857074737549,0.8534704446792603,0.30154097080230713,0.9273743033409119,0.7904762029647827
17,0.8938775658607483,0.8881719708442688,0.2546009123325348,0.9386363625526428,0.8428571224212646,0.7523809671401978,0.7928286790847778,0.48578447103500366,0.681506872177124,0.9476190209388733
18,0.8852040767669678,0.8790971636772156,0.281051903963089,0.9284903407096863,0.8346938490867615,0.8738095164299011,0.8747043609619141,0.319144606590271,0.8685445785522461,0.8809523582458496
19,0.8852040767669678,0.8789671659469604,0.2568078935146332,0.9294652938842773,0.8336734771728516,0.8357142806053162,0.8490152359008789,0.3682216703891754,0.7854251265525818,0.9238095283508301
20,0.8821428418159485,0.8765365481376648,0.2806295156478882,0.9203142523765564,0.8367347121238708,0.8309524059295654,0.8453158140182495,0.3731699585914612,0.7791164517402649,0.9238095283508301
21,0.8877550959587097,0.882729172706604,0.26917311549186707,0.9241071343421936,0.844897985458374,0.7904762029647827,0.8166666030883789,0.41657668352127075,0.7259259223937988,0.9333333373069763
22,0.8948979377746582,0.8903087973594666,0.26157230138778687,0.9309576749801636,0.8530611991882324,0.8619047403335571,0.851282000541687,0.3061565160751343,0.9222221970558167,0.7904762029647827
23,0.8892857432365417,0.8838950395584106,0.25733914971351624,0.9291338324546814,0.8428571224212646,0.8642857074737549,0.8549616932868958,0.3009028434753418,0.9180327653884888,0.800000011920929
24,0.8928571343421936,0.8878204822540283,0.2533004879951477,0.931614339351654,0.8479591608047485,0.8595238327980042,0.8418229818344116,0.342038631439209,0.9631901979446411,0.7476190328598022
25,0.8857142925262451,0.8793102502822876,0.2587955594062805,0.931506872177124,0.8326530456542969,0.8666666746139526,0.8640775680541992,0.3081379234790802,0.8811880946159363,0.8476190567016602
