epoch,accuracy,f1,loss,precision,recall,val_accuracy,val_f1,val_loss,val_precision,val_recall
0,0.8127551078796387,0.801942765712738,0.45515021681785583,0.8510882258415222,0.7581632733345032,0.8428571224212646,0.8146066665649414,0.3192436099052429,0.9931507110595703,0.6904761791229248
1,0.9173469543457031,0.9137380123138428,0.22999387979507446,0.955456554889679,0.8755102157592773,0.9404761791229248,0.9385749101638794,0.19305112957954407,0.9695431590080261,0.9095237851142883
2,0.9234693646430969,0.9205508232116699,0.2084924280643463,0.9570484757423401,0.886734664440155,0.9404761791229248,0.9391726851463318,0.17740823328495026,0.9601989984512329,0.9190475940704346
3,0.9234693646430969,0.9211356043815613,0.19208499789237976,0.9501084685325623,0.8938775658607483,0.8380952477455139,0.8068181276321411,0.45944327116012573,1.0,0.6761904954910278
4,0.9168367385864258,0.9145253300666809,0.206413134932518,0.9406688213348389,0.8897958993911743,0.9404761791229248,0.9391726851463318,0.15510575473308563,0.9601989984512329,0.9190475940704346
5,0.9352040886878967,0.933612048625946,0.16005095839500427,0.957127571105957,0.9112244844436646,0.9452381134033203,0.9451073408126831,0.16445299983024597,0.9473684430122375,0.9428571462631226
6,0.920918345451355,0.918975293636322,0.19020578265190125,0.9421221613883972,0.8969388008117676,0.9404761791229248,0.9379651546478271,0.1598462015390396,0.9792746305465698,0.8999999761581421
7,0.936734676361084,0.9356845617294312,0.15601125359535217,0.9514768123626709,0.9204081892967224,0.9428571462631226,0.9414633512496948,0.14713837206363678,0.9649999737739563,0.9190475940704346
8,0.9433673620223999,0.9422776699066162,0.1542104184627533,0.9607635140419006,0.9244897961616516,0.9238095283508301,0.9179486036300659,0.20029334723949432,0.9944444298744202,0.8523809313774109
9,0.9448979496955872,0.9436325430870056,0.15290150046348572,0.9658119678497314,0.922448992729187,0.9476190209388733,0.9466018676757812,0.14399752020835876,0.9653465151786804,0.9285714030265808
10,0.9418367147445679,0.9409325122833252,0.14973238110542297,0.9557894468307495,0.9265305995941162,0.9476190209388733,0.9466018676757812,0.14068791270256042,0.9653465151786804,0.9285714030265808
11,0.9530612230300903,0.952380895614624,0.13230280578136444,0.9663865566253662,0.9387755393981934,0.9404761791229248,0.9408982992172241,0.1516576111316681,0.934272289276123,0.9476190209388733
12,0.9454081654548645,0.9446455836296082,0.15223194658756256,0.9580273032188416,0.9316326379776001,0.9071428775787354,0.9119638204574585,0.18065057694911957,0.8669527769088745,0.961904764175415
13,0.9448979496955872,0.9438668489456177,0.1400756537914276,0.9618644118309021,0.9265305995941162,0.938095211982727,0.934999942779541,0.15001048147678375,0.9842105507850647,0.8904761672019958
14,0.9556122422218323,0.9547110795974731,0.12768182158470154,0.9744952321052551,0.9357143044471741,0.9476190209388733,0.9455444812774658,0.14000800251960754,0.9845361113548279,0.9095237851142883
15,0.9581632614135742,0.9576007723808289,0.1112566888332367,0.9706498980522156,0.9448979496955872,0.9428571462631226,0.9399999976158142,0.143498495221138,0.9894737005233765,0.8952381014823914
16,0.9576530456542969,0.9569278359413147,0.12213888019323349,0.9736008644104004,0.940816342830658,0.9333333373069763,0.9345793128013611,0.15248596668243408,0.9174311757087708,0.9523809552192688
17,0.952551007270813,0.9518383145332336,0.12677812576293945,0.9663512110710144,0.9377551078796387,0.938095211982727,0.9346733093261719,0.15004076063632965,0.9893617033958435,0.8857142925262451
18,0.9484694004058838,0.9481785297393799,0.13473372161388397,0.9535603523254395,0.9428571462631226,0.9190475940704346,0.9119170904159546,0.24590067565441132,1.0,0.8380952477455139
19,0.9607142806053162,0.9600414633750916,0.10784963518381119,0.9767687320709229,0.9438775777816772,0.8785714507102966,0.8898487687110901,0.2593078911304474,0.8142292499542236,0.9809523820877075
20,0.9602040648460388,0.9597522616386414,0.1062566339969635,0.9707724452018738,0.9489796161651611,0.9476190209388733,0.9473683834075928,0.13344383239746094,0.9519230723381042,0.9428571462631226
21,0.9535714387893677,0.9528252482414246,0.1265120506286621,0.9683877825737,0.9377551078796387,0.9333333373069763,0.9292929172515869,0.17222899198532104,0.9892473220825195,0.8761904835700989
22,0.9632652997970581,0.9627328515052795,0.10489903390407562,0.9768907427787781,0.9489796161651611,0.9476190209388733,0.9473683834075928,0.13483555614948273,0.9519230723381042,0.9428571462631226
23,0.9551020264625549,0.9546390771865845,0.11395915597677231,0.9645833373069763,0.9448979496955872,0.9404761791229248,0.9373432993888855,0.1485796570777893,0.9894179701805115,0.8904761672019958
24,0.9586734771728516,0.9582258462905884,0.1143149733543396,0.9687173962593079,0.9479591846466064,0.9476190209388733,0.9452735185623169,0.14157573878765106,0.9895833134651184,0.9047619104385376
25,0.9627550840377808,0.9621956944465637,0.10763764381408691,0.9768664836883545,0.9479591846466064,0.938095211982727,0.9389670491218567,0.14012205600738525,0.9259259104728699,0.9523809552192688
26,0.9581632614135742,0.9576007723808289,0.11155351996421814,0.9706498980522156,0.9448979496955872,0.9333333373069763,0.9292929172515869,0.18018855154514313,0.9892473220825195,0.8761904835700989
27,0.956632673740387,0.9561629295349121,0.11722175776958466,0.9666318893432617,0.9459183812141418,0.9523809552192688,0.9521530270576477,0.12980222702026367,0.9567307829856873,0.9476190209388733
28,0.9658163189888,0.9653387665748596,0.1013656035065651,0.9790136218070984,0.9520407915115356,0.8928571343421936,0.901098906993866,0.20529897511005402,0.8367347121238708,0.976190447807312
29,0.9647959470748901,0.9643778204917908,0.09628203511238098,0.9759665727615356,0.9530612230300903,0.8976190686225891,0.9050772190093994,0.20101578533649445,0.8436213731765747,0.976190447807312
30,0.9688775539398193,0.9685728549957275,0.0909678041934967,0.9781477451324463,0.9591836929321289,0.9476190209388733,0.9452735185623169,0.13769003748893738,0.9895833134651184,0.9047619104385376
31,0.9658163189888,0.9654460549354553,0.09681938588619232,0.9760167002677917,0.9551020264625549,0.9476190209388733,0.9458128213882446,0.12905733287334442,0.9795918464660645,0.9142857193946838
32,0.9607142806053162,0.9604925513267517,0.10624206066131592,0.9659442901611328,0.9551020264625549,0.9357143044471741,0.9370628595352173,0.14416854083538055,0.9178082346916199,0.9571428298950195
33,0.9653061032295227,0.9651281237602234,0.08686513453722,0.9701030850410461,0.9602040648460388,0.949999988079071,0.9486551880836487,0.1286219209432602,0.9748743772506714,0.9238095283508301
34,0.968367338180542,0.9681397676467896,0.08879386633634567,0.9751552939414978,0.9612244963645935,0.9333333373069763,0.9289339184761047,0.2147619128227234,0.9945651888847351,0.8714285492897034
35,0.9647959470748901,0.9645608067512512,0.08984758704900742,0.9710444808006287,0.9581632614135742,0.9452381134033203,0.9429280161857605,0.14222529530525208,0.984455943107605,0.9047619104385376
36,0.9556122422218323,0.9551314115524292,0.11543416231870651,0.965589165687561,0.9448979496955872,0.9428571462631226,0.9402984380722046,0.1389191597700119,0.984375,0.8999999761581421
37,0.9632652997970581,0.9628098607063293,0.09185659885406494,0.9748954176902771,0.9510204195976257,0.938095211982727,0.9346733093261719,0.15851761400699615,0.9893617033958435,0.8857142925262451
38,0.9668367505073547,0.9664775133132935,0.09365005046129227,0.9770594239234924,0.9561224579811096,0.8976190686225891,0.9050772190093994,0.21726375818252563,0.8436213731765747,0.976190447807312
39,0.9642857313156128,0.9639917016029358,0.09349960833787918,0.9719917178153992,0.9561224579811096,0.938095211982727,0.9346733093261719,0.16685618460178375,0.9893617033958435,0.8857142925262451
40,0.9642857313156128,0.9639917016029358,0.10493414849042892,0.9719917178153992,0.9561224579811096,0.949999988079071,0.9498805403709412,0.1290658563375473,0.9521530866622925,0.9476190209388733
41,0.952551007270813,0.9519875049591064,0.1296745091676712,0.9634273648262024,0.940816342830658,0.9452381134033203,0.9432098269462585,0.13987456262111664,0.9794871807098389,0.9095237851142883
42,0.9489796161651611,0.9486124515533447,0.13302621245384216,0.955486536026001,0.9418367147445679,0.9333333373069763,0.9292929172515869,0.17093434929847717,0.9892473220825195,0.8761904835700989
43,0.956632673740387,0.9560723304748535,0.10541582107543945,0.9685863852500916,0.9438775777816772,0.9309523701667786,0.9265822172164917,0.18474672734737396,0.9891892075538635,0.8714285492897034
44,0.9688775539398193,0.9684427380561829,0.0864623561501503,0.9821615815162659,0.9551020264625549,0.9452381134033203,0.9456263780593872,0.13667961955070496,0.9389671087265015,0.9523809552192688
45,0.968367338180542,0.9680740833282471,0.08521070331335068,0.9771309494972229,0.9591836929321289,0.9404761791229248,0.9417248368263245,0.1393945813179016,0.922374427318573,0.961904764175415
46,0.972449004650116,0.9722506999969482,0.07609733194112778,0.979296088218689,0.9653061032295227,0.949999988079071,0.9484028816223145,0.1272841840982437,0.9796954393386841,0.9190475940704346
47,0.9617347121238708,0.9613600969314575,0.09074219316244125,0.9708636999130249,0.9520407915115356,0.9523809552192688,0.9509803652763367,0.12328710407018661,0.9797979593276978,0.9238095283508301
48,0.9602040648460388,0.9598764777183533,0.09633835405111313,0.9678423404693604,0.9520407915115356,0.9595237970352173,0.9588376879692078,0.1224464625120163,0.9753694534301758,0.9428571462631226
49,0.9704081416130066,0.9700722098350525,0.08183526247739792,0.9812108278274536,0.9591836929321289,0.9428571462631226,0.9428570866584778,0.13630357384681702,0.9428571462631226,0.9428571462631226
