epoch,accuracy,f1,loss,precision,recall,val_accuracy,val_f1,val_loss,val_precision,val_recall
0,0.7862244844436646,0.7800524830818176,0.4709606468677521,0.8032432198524475,0.7581632733345032,0.8476190567016602,0.8270269632339478,0.3291448652744293,0.956250011920929,0.7285714149475098
1,0.875,0.8674958944320679,0.2935193181037903,0.9228999018669128,0.8183673620223999,0.8785714507102966,0.8734490871429443,0.299681693315506,0.9119170904159546,0.8380952477455139
2,0.8719387650489807,0.865847110748291,0.29940852522850037,0.9090909361839294,0.8265306353569031,0.8261904716491699,0.7896252870559692,0.4631108343601227,1.0,0.6523809432983398
3,0.8816326260566711,0.875,0.29160237312316895,0.9269406199455261,0.8285714387893677,0.8166666626930237,0.8315098285675049,0.3809111416339874,0.7692307829856873,0.9047619104385376
4,0.8801020383834839,0.8742642402648926,0.3052811324596405,0.9190101027488708,0.8336734771728516,0.8500000238418579,0.8551723957061768,0.3289062976837158,0.8266666531562805,0.8857142925262451
5,0.8770408034324646,0.8713293075561523,0.29672175645828247,0.913773775100708,0.8326530456542969,0.8571428656578064,0.842931866645813,0.2971111536026001,0.9360465407371521,0.7666666507720947
6,0.8836734890937805,0.8784648180007935,0.2893151640892029,0.9196428656578064,0.8408163189888,0.8285714387893677,0.7931033968925476,0.47356584668159485,1.0,0.6571428775787354
7,0.8760204315185547,0.8698446154594421,0.3025817573070526,0.9154453277587891,0.8285714387893677,0.8595238327980042,0.86052006483078,0.3143855035305023,0.8544601202011108,0.8666666746139526
8,0.8897958993911743,0.8839957118034363,0.2733818292617798,0.9331066012382507,0.8397959470748901,0.8523809313774109,0.8324323296546936,0.33932361006736755,0.9624999761581421,0.7333333492279053
9,0.8964285850524902,0.8911526799201965,0.25927186012268066,0.9389830231666565,0.8479591608047485,0.8714285492897034,0.8622447848320007,0.28666624426841736,0.9285714030265808,0.8047618865966797
10,0.8979591727256775,0.8925884962081909,0.2630075514316559,0.942176878452301,0.8479591608047485,0.8880952596664429,0.8822054862976074,0.28790396451950073,0.9312169551849365,0.8380952477455139
11,0.8969388008117676,0.8917469382286072,0.26211947202682495,0.9390519261360168,0.8489795923233032,0.8857142925262451,0.8799999356269836,0.2876035273075104,0.9263157844543457,0.8380952477455139
12,0.8892857432365417,0.8840191960334778,0.2784585654735565,0.9281706213951111,0.8438775539398193,0.8809523582458496,0.8743717670440674,0.2896893322467804,0.9255319237709045,0.8285714387893677
13,0.8948979377746582,0.8893662095069885,0.26462849974632263,0.9387755393981934,0.844897985458374,0.8809523582458496,0.8737373352050781,0.28856971859931946,0.9301075339317322,0.8238095045089722
14,0.8969388008117676,0.8919785618782043,0.26224273443222046,0.9370786547660828,0.8510203957557678,0.8714285492897034,0.8608246445655823,0.28839609026908875,0.9382022619247437,0.7952380776405334
15,0.8918367624282837,0.8873538374900818,0.26342615485191345,0.9257206320762634,0.8520408272743225,0.811904788017273,0.8343814611434937,0.41190099716186523,0.7453183531761169,0.9476190209388733
16,0.886734664440155,0.8826638460159302,0.27100181579589844,0.9155701994895935,0.8520408272743225,0.8642857074737549,0.8519480228424072,0.2960726022720337,0.9371428489685059,0.7809523940086365
17,0.8846938610076904,0.8795308470726013,0.27277088165283203,0.9207589030265808,0.8418367505073547,0.8571428656578064,0.8378377556800842,0.3614901900291443,0.96875,0.738095223903656
18,0.8882653117179871,0.883324384689331,0.27438533306121826,0.9241917729377747,0.8459183573722839,0.8809523582458496,0.8737373352050781,0.2847156822681427,0.9301075339317322,0.8238095045089722
19,0.8928571343421936,0.8875802755355835,0.26629403233528137,0.9335585832595825,0.8459183573722839,0.8595238327980042,0.8435012698173523,0.31913310289382935,0.9520958065986633,0.7571428418159485
20,0.8974489569664001,0.8918773531913757,0.2556414008140564,0.9431172013282776,0.8459183573722839,0.8690476417541504,0.868105411529541,0.30052515864372253,0.8743961453437805,0.8619047403335571
21,0.902550995349884,0.8984581828117371,0.24841885268688202,0.937846839427948,0.8622449040412903,0.8666666746139526,0.854166567325592,0.295949250459671,0.9425287246704102,0.7809523940086365
22,0.9071428775787354,0.9023604393005371,0.23723918199539185,0.9513574838638306,0.8581632375717163,0.8833333253860474,0.8771929144859314,0.2844366431236267,0.9259259104728699,0.8333333134651184
23,0.8964285850524902,0.8912693858146667,0.259469211101532,0.9379932284355164,0.8489795923233032,0.8619047403335571,0.8473683595657349,0.30256330966949463,0.9470587968826294,0.7666666507720947
24,0.8948979377746582,0.8900746703147888,0.253834068775177,0.9328858852386475,0.8510203957557678,0.8809523582458496,0.8774508833885193,0.29401466250419617,0.9040403962135315,0.8523809313774109
25,0.8862245082855225,0.8821974992752075,0.27107658982276917,0.9145673513412476,0.8520408272743225,0.8476190567016602,0.8511626720428467,0.3234574496746063,0.831818163394928,0.8714285492897034
26,0.9030612111091614,0.8983956575393677,0.250894159078598,0.9438202381134033,0.8571428656578064,0.8642857074737549,0.8511748313903809,0.2991209328174591,0.9421965479850769,0.776190459728241
27,0.8943877816200256,0.8895999193191528,0.25081905722618103,0.9318435788154602,0.8510203957557678,0.8809523582458496,0.8768472075462341,0.2908022701740265,0.9081632494926453,0.8476190567016602
28,0.8964285850524902,0.8911526799201965,0.2501840591430664,0.9389830231666565,0.8479591608047485,0.8833333253860474,0.8778054118156433,0.28558269143104553,0.9214659929275513,0.8380952477455139
29,0.8979591727256775,0.8931623101234436,0.24244578182697296,0.9372197389602661,0.8530611991882324,0.8619047403335571,0.8473683595657349,0.30531904101371765,0.9470587968826294,0.7666666507720947
30,0.9091836810112,0.9045063853263855,0.2362598329782486,0.9536198973655701,0.8602041006088257,0.8476190567016602,0.8511626720428467,0.32360613346099854,0.831818163394928,0.8714285492897034
31,0.9081632494926453,0.9041532874107361,0.23184411227703094,0.9454342722892761,0.8663265109062195,0.8309524059295654,0.7965615391731262,0.5502887964248657,1.0,0.6619047522544861
32,0.905102014541626,0.9003214836120605,0.23254527151584625,0.9480812549591064,0.8571428656578064,0.8547618985176086,0.8591223359107971,0.3236626386642456,0.834080696105957,0.8857142925262451
33,0.893367350101471,0.888770580291748,0.25391000509262085,0.9288097620010376,0.8520408272743225,0.8714285492897034,0.8695651888847351,0.29788514971733093,0.8823529481887817,0.8571428656578064
