epoch,accuracy,f1,loss,precision,recall,val_accuracy,val_f1,val_loss,val_precision,val_recall
0,0.8255102038383484,0.8182783722877502,0.3723999261856079,0.8536585569381714,0.7857142686843872,0.8285714387893677,0.7931033968925476,0.3731277585029602,1.0,0.6571428775787354
1,0.8938775658607483,0.8885315656661987,0.24889464676380157,0.9356659054756165,0.8459183573722839,0.9095237851142883,0.9005234837532043,0.19531099498271942,1.0,0.8190476298332214
2,0.9010204076766968,0.8975712060928345,0.23820331692695618,0.9299781322479248,0.8673469424247742,0.9357143044471741,0.931989848613739,0.16645191609859467,0.9893048405647278,0.8809523582458496
3,0.9295918345451355,0.9275969862937927,0.18860135972499847,0.9546436071395874,0.9020408391952515,0.9309523701667786,0.925831139087677,0.18488089740276337,1.0,0.8619047403335571
4,0.9132652878761292,0.9104319214820862,0.21543151140213013,0.9411764740943909,0.8816326260566711,0.9476190209388733,0.9458128213882446,0.1356821358203888,0.9795918464660645,0.9142857193946838
5,0.9362244606018066,0.9348618388175964,0.17980603873729706,0.9552715420722961,0.9153061509132385,0.9428571462631226,0.9408866167068481,0.1423371136188507,0.9744898080825806,0.9095237851142883
6,0.9173469543457031,0.9146469235420227,0.2017594575881958,0.9455337524414062,0.8857142925262451,0.9285714030265808,0.923076868057251,0.17748615145683289,1.0,0.8571428656578064
7,0.9280612468719482,0.9262165427207947,0.18135888874530792,0.9505907893180847,0.9030612111091614,0.938095211982727,0.9343433380126953,0.157950758934021,0.9946236610412598,0.8809523582458496
8,0.9336734414100647,0.9320793151855469,0.17025037109851837,0.9550321102142334,0.9102040529251099,0.9404761791229248,0.9367088079452515,0.15087340772151947,1.0,0.8809523582458496
9,0.9331632852554321,0.93208909034729,0.16470450162887573,0.9473129510879517,0.9173469543457031,0.9357143044471741,0.9312976598739624,0.1627199947834015,1.0,0.8714285492897034
10,0.9403061270713806,0.9390941262245178,0.15885812044143677,0.958554744720459,0.9204081892967224,0.9166666865348816,0.9090908765792847,0.22852826118469238,1.0,0.8333333134651184
11,0.9214285612106323,0.9199584126472473,0.1941940188407898,0.9375,0.9030612111091614,0.8928571343421936,0.8799999356269836,0.28511708974838257,1.0,0.7857142686843872
12,0.9290816187858582,0.9275663495063782,0.18595251441001892,0.9478168487548828,0.9081632494926453,0.8714285492897034,0.8524589538574219,0.36663320660591125,1.0,0.7428571581840515
13,0.9346938729286194,0.933194100856781,0.17896613478660583,0.9551281929016113,0.9122449159622192,0.9476190209388733,0.9473683834075928,0.13037636876106262,0.9519230723381042,0.9428571462631226
14,0.9311224222183228,0.9300879240036011,0.16930636763572693,0.9442691802978516,0.9163265228271484,0.9309523701667786,0.925831139087677,0.1886112540960312,1.0,0.8619047403335571
15,0.934183657169342,0.9329172968864441,0.17106352746486664,0.9512194991111755,0.9153061509132385,0.8999999761581421,0.8888888955116272,0.26585853099823,1.0,0.800000011920929
