epoch,accuracy,f1,loss,precision,recall,val_accuracy,val_f1,val_loss,val_precision,val_recall
0,0.824999988079071,0.8191881775856018,0.40598776936531067,0.847328245639801,0.7928571701049805,0.9166666865348816,0.9127181768417358,0.21080762147903442,0.9581151604652405,0.8714285492897034
1,0.8765305876731873,0.8727654814720154,0.3041510581970215,0.9002169370651245,0.8469387888908386,0.8928571343421936,0.8818897008895874,0.21341116726398468,0.9824561476707458,0.800000011920929
2,0.8948979377746582,0.8921465277671814,0.2550773024559021,0.9161290526390076,0.8693877458572388,0.9166666865348816,0.9118387699127197,0.17526613175868988,0.9679144620895386,0.8619047403335571
3,0.905102014541626,0.902515709400177,0.2248261719942093,0.9278017282485962,0.8785714507102966,0.9166666865348816,0.9220488667488098,0.24682855606079102,0.866108775138855,0.9857142567634583
4,0.8943877816200256,0.8923556208610535,0.26589012145996094,0.9098621606826782,0.8755102157592773,0.9261904954910278,0.922693133354187,0.17226624488830566,0.9685863852500916,0.8809523582458496
5,0.9081632494926453,0.9060541987419128,0.2237260341644287,0.9273504018783569,0.8857142925262451,0.9190475940704346,0.9234232902526855,0.23105968534946442,0.8760683536529541,0.976190447807312
6,0.9280612468719482,0.9264474511146545,0.19694937765598297,0.9477054476737976,0.9061224460601807,0.9071428775787354,0.899742841720581,0.1998475193977356,0.9776536226272583,0.8333333134651184
7,0.9270408153533936,0.9251700043678284,0.18534865975379944,0.9495166540145874,0.9020408391952515,0.8976190686225891,0.8877283930778503,0.22037763893604279,0.9826589822769165,0.8095238208770752
8,0.9142857193946838,0.9124087691307068,0.204971045255661,0.9328358173370361,0.8928571343421936,0.9309523701667786,0.9314420223236084,0.15909546613693237,0.9248826503753662,0.938095211982727
9,0.8994898200035095,0.897768497467041,0.25869885087013245,0.9134107828140259,0.8826530575752258,0.9309523701667786,0.9304555058479309,0.15919288992881775,0.9371980428695679,0.9238095283508301
10,0.9255102276802063,0.9234800338745117,0.19167210161685944,0.9493534564971924,0.8989796042442322,0.9357143044471741,0.9355608224868774,0.15824972093105316,0.9377990365028381,0.9333333373069763
11,0.9295918345451355,0.9278996586799622,0.18775171041488647,0.9507494568824768,0.9061224460601807,0.9333333373069763,0.9313724637031555,0.15030808746814728,0.9595959782600403,0.9047619104385376
12,0.9316326379776001,0.9296956062316895,0.17745612561702728,0.9568034410476685,0.9040816426277161,0.9309523701667786,0.9280396103858948,0.15415945649147034,0.9689119458198547,0.8904761672019958
13,0.9397959113121033,0.9381550550460815,0.15858210623264313,0.9644396305084229,0.9132652878761292,0.9238095283508301,0.9245282411575317,0.16561923921108246,0.9158878326416016,0.9333333373069763
14,0.9306122660636902,0.9293873310089111,0.166750967502594,0.9460887908935547,0.9132652878761292,0.8952381014823914,0.884210467338562,0.24814562499523163,0.9882352948188782,0.800000011920929
15,0.9193877577781677,0.9173639416694641,0.2090776115655899,0.9409871101379395,0.8948979377746582,0.9309523701667786,0.9280396103858948,0.16913911700248718,0.9689119458198547,0.8904761672019958
16,0.9397959113121033,0.9382844567298889,0.15798403322696686,0.9624463319778442,0.9153061509132385,0.8904761672019958,0.8776594400405884,0.31935566663742065,0.9939758777618408,0.7857142686843872
17,0.9244897961616516,0.9225941300392151,0.18672694265842438,0.946351945400238,0.8999999761581421,0.9333333373069763,0.9342722296714783,0.1650114506483078,0.9212962985038757,0.9476190209388733
18,0.9413265585899353,0.9400728940963745,0.1543196439743042,0.9605963826179504,0.9204081892967224,0.9142857193946838,0.9081631898880005,0.19564178586006165,0.9780219793319702,0.8476190567016602
19,0.9387755393981934,0.9375649690628052,0.1531156599521637,0.956475555896759,0.9193877577781677,0.9285714030265808,0.9275361895561218,0.16607075929641724,0.9411764740943909,0.9142857193946838
20,0.9403061270713806,0.9388394951820374,0.1699027121067047,0.9624866247177124,0.9163265228271484,0.938095211982727,0.9398146867752075,0.18579377233982086,0.9144144058227539,0.9666666388511658
21,0.9428571462631226,0.9416666030883789,0.1560518741607666,0.9617021083831787,0.922448992729187,0.9357143044471741,0.9373549222946167,0.17503094673156738,0.9140271544456482,0.961904764175415
22,0.9352040886878967,0.9334729909896851,0.16927365958690643,0.9590957760810852,0.9091836810112,0.9071428775787354,0.8992246985435486,0.21869362890720367,0.9830508232116699,0.8285714387893677
23,0.9443877339363098,0.9432587027549744,0.1373482495546341,0.9628055095672607,0.9244897961616516,0.9333333373069763,0.9320387840270996,0.16294480860233307,0.9504950642585754,0.9142857193946838
24,0.9561224579811096,0.9553940892219543,0.13134437799453735,0.9715189933776855,0.9397959113121033,0.9285714030265808,0.9289098978042603,0.16334885358810425,0.9245283007621765,0.9333333373069763
25,0.9352040886878967,0.9339572787284851,0.16102035343647003,0.9522799849510193,0.9163265228271484,0.9238095283508301,0.9219511151313782,0.16669689118862152,0.9449999928474426,0.8999999761581421
26,0.9438775777816772,0.9427082538604736,0.13898888230323792,0.9627659320831299,0.9234693646430969,0.9261904954910278,0.922693133354187,0.17482171952724457,0.9685863852500916,0.8809523582458496
