epoch,accuracy,f1,loss,precision,recall,val_accuracy,val_f1,val_loss,val_precision,val_recall
0,0.8204081654548645,0.8103447556495667,0.39652755856513977,0.8584474921226501,0.7673469185829163,0.9071428775787354,0.9051094651222229,0.2722398042678833,0.9253731369972229,0.8857142925262451
1,0.9040816426277161,0.8997867107391357,0.2353469282388687,0.9419642686843872,0.8612244725227356,0.9047619104385376,0.8979591727256775,0.23052752017974854,0.9670329689979553,0.8380952477455139
2,0.8928571343421936,0.8893572092056274,0.2508208453655243,0.9193899631500244,0.8612244725227356,0.9095237851142883,0.9040403366088867,0.21093104779720306,0.9623655676841736,0.8523809313774109
3,0.9102040529251099,0.9072707295417786,0.22073574364185333,0.9379084706306458,0.8785714507102966,0.8761904835700989,0.8602150082588196,0.3242179751396179,0.9876543283462524,0.761904776096344
4,0.9234693646430969,0.9213835597038269,0.19456934928894043,0.9471982717514038,0.8969388008117676,0.8904761672019958,0.8783068656921387,0.26767268776893616,0.988095223903656,0.7904762029647827
5,0.920918345451355,0.9188055992126465,0.19909469783306122,0.9440258145332336,0.8948979377746582,0.8595238327980042,0.8374655246734619,0.41737064719200134,0.9934640526771545,0.723809540271759
6,0.9265305995941162,0.925388514995575,0.19019611179828644,0.9399999976158142,0.9112244844436646,0.8976190686225891,0.8871390223503113,0.25171467661857605,0.988304078578949,0.8047618865966797
7,0.9336734414100647,0.9320083260536194,0.16949573159217834,0.9560086131095886,0.9091836810112,0.9142857193946838,0.9095476865768433,0.19621174037456512,0.9627659320831299,0.8619047403335571
8,0.9255102276802063,0.9238790273666382,0.1862158477306366,0.9445629119873047,0.9040816426277161,0.9285714030265808,0.9249998927116394,0.17951494455337524,0.9736841917037964,0.8809523582458496
9,0.9301020503044128,0.9286085963249207,0.17186710238456726,0.9488818049430847,0.9091836810112,0.8976190686225891,0.8871390223503113,0.26040786504745483,0.988304078578949,0.8047618865966797
10,0.9428571462631226,0.9416666030883789,0.1556159406900406,0.9617021083831787,0.922448992729187,0.8952381014823914,0.884210467338562,0.2691715359687805,0.9882352948188782,0.800000011920929
11,0.9321428537368774,0.9303299188613892,0.15903392434120178,0.9558665156364441,0.9061224460601807,0.9238095283508301,0.9259259104728699,0.19325488805770874,0.9009009003639221,0.9523809552192688
12,0.9255102276802063,0.9241951704025269,0.1811164766550064,0.9408034086227417,0.9081632494926453,0.9190475940704346,0.918269157409668,0.17949146032333374,0.9271844625473022,0.9095237851142883
13,0.9397959113121033,0.9388599991798401,0.14866633713245392,0.9536842107772827,0.9244897961616516,0.9214285612106323,0.9164555668830872,0.19252733886241913,0.9783783555030823,0.8619047403335571
14,0.9413265585899353,0.9399476647377014,0.15157325565814972,0.9625668525695801,0.918367326259613,0.9285714030265808,0.9253730773925781,0.17912498116493225,0.96875,0.8857142925262451
15,0.940816342830658,0.9399584531784058,0.14687779545783997,0.9537814855575562,0.9265305995941162,0.9095237851142883,0.9035532474517822,0.22225737571716309,0.967391312122345,0.8476190567016602
16,0.9316326379776001,0.9300625324249268,0.16944476962089539,0.9519230723381042,0.9091836810112,0.9190475940704346,0.9158415198326111,0.2000102400779724,0.9536082744598389,0.8809523582458496
17,0.9397959113121033,0.9388599991798401,0.1493626981973648,0.9536842107772827,0.9244897961616516,0.9285714030265808,0.9261083006858826,0.1851983368396759,0.9591836929321289,0.8952381014823914
18,0.936734676361084,0.935416579246521,0.15434278547763824,0.9553191661834717,0.9163265228271484,0.9261904954910278,0.927058756351471,0.1922065168619156,0.9162790775299072,0.938095211982727
19,0.9397959113121033,0.9389864802360535,0.15135757625102997,0.9517819881439209,0.9265305995941162,0.9095237851142883,0.9035532474517822,0.2162487953901291,0.967391312122345,0.8476190567016602
20,0.9438775777816772,0.9431229829788208,0.1442793756723404,0.955974817276001,0.9306122660636902,0.8500000238418579,0.8668075203895569,0.30271655321121216,0.7794677019119263,0.976190447807312
