epoch,accuracy,f1,loss,precision,recall,val_accuracy,val_f1,val_loss,val_precision,val_recall
0,0.800000011920929,0.7890204191207886,0.4397355616092682,0.8348519206047058,0.7479591965675354,0.8023809790611267,0.7635326981544495,0.45623084902763367,0.9503546357154846,0.6380952596664429
1,0.8545918464660645,0.8475120067596436,0.3186231851577759,0.8908886313438416,0.8081632852554321,0.8452380895614624,0.8275861740112305,0.3500536382198334,0.9341317415237427,0.7428571581840515
2,0.8744897842407227,0.8688698410987854,0.2969004213809967,0.9095982313156128,0.831632673740387,0.8547618985176086,0.8623024225234985,0.3657204806804657,0.8197425007820129,0.9095237851142883
3,0.8857142925262451,0.8798282742500305,0.2710421085357666,0.9276018142700195,0.8367347121238708,0.8642857074737549,0.867132842540741,0.3290218412876129,0.8493150472640991,0.8857142925262451
4,0.8831632733345032,0.87928307056427,0.27888253331184387,0.9094874858856201,0.8510203957557678,0.8523809313774109,0.8351063132286072,0.35302501916885376,0.9457831382751465,0.7476190328598022
5,0.8877550959587097,0.8835977911949158,0.2618105113506317,0.9175823926925659,0.8520408272743225,0.8261904716491699,0.795518159866333,0.4571395814418793,0.9659863710403442,0.6761904954910278
6,0.8887755274772644,0.8844113945960999,0.26396462321281433,0.9205297827720642,0.8510203957557678,0.8666666746139526,0.8556700348854065,0.31361261010169983,0.932584285736084,0.7904762029647827
7,0.8831632733345032,0.8790279030799866,0.2771953046321869,0.9112814664840698,0.8489795923233032,0.8547618985176086,0.8597700595855713,0.3388955295085907,0.8311111330986023,0.8904761672019958
8,0.8770408034324646,0.874151349067688,0.2924063503742218,0.8951871395111084,0.8540816307067871,0.8571428656578064,0.8445595502853394,0.315395712852478,0.9261363744735718,0.776190459728241
9,0.8846938610076904,0.8802965879440308,0.2656879425048828,0.9151982665061951,0.8479591608047485,0.8523809313774109,0.8324323296546936,0.35824117064476013,0.9624999761581421,0.7333333492279053
10,0.8938775658607483,0.8906413316726685,0.24912577867507935,0.9186550974845886,0.8642857074737549,0.8309524059295654,0.8022283315658569,0.45300573110580444,0.9664429426193237,0.6857143044471741
11,0.8928571343421936,0.8893572092056274,0.24424998462200165,0.9193899631500244,0.8612244725227356,0.8642857074737549,0.8549616932868958,0.29932332038879395,0.9180327653884888,0.800000011920929
12,0.9081632494926453,0.9055613875389099,0.22664684057235718,0.9319654703140259,0.8806122541427612,0.8285714387893677,0.8434782028198242,0.39733120799064636,0.7760000228881836,0.9238095283508301
